Quarter,Year,Cluster_Month,target,High,Low,Open,Close,Volume,Adj Close,Ativo Total,Ativo Circulante,Caixa e Equivalentes de Caixa AC,Aplicações Financeiras AC,Contas a Receber AC,Estoques AC,Ativos Biológicos AC,Tributos a Recuperar AC,Despesas Antecipadas AC,Outros Ativos Circulantes AC,Ativo Realizavel Longo Prazo ,Aplicações Financeiras Avaliadas a Valor Justo ACLP,Aplicações Financeiras Avaliadas ao Custo Amortizado ACLP,Contas a Receber ACLP,Estoques ACLP,Ativos Biológicos ACLP,Tributos Diferidos ACLP,Despesas Antecipadas ACLP,Créditos com Partes Relacionadas ACLP,Outros Ativos Não Circulantes ACLP,Investimentos,Imobilizado,Intangível,Diferido,Passivo Total,Passivo Circulante,Obrigações Sociais e Trabalhistas PC,Fornecedores PC,Obrigações Fiscais PC,Empréstimos e Financiamentos PC,Passivos com Partes Relacionadas PC,Dividendos e JCP a Pagar PC,Outros PC,Provisões PC,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados PC,Passivo Não Circulante,Empréstimos e Financiamentos PNC,Passivos com Partes Relacionadas PNC,Outros PNC,Tributos Diferidos PNC,Adiantamento para Futuro Aumento Capital PNC,Provisões PNC,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados PNC,Lucros e Receitas a Apropriar PNC,Participação dos Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Reavaliação,Reservas de Lucros,Lucros/Prejuízos Acumulados,Ajustes de Avaliação Patrimonial,Ajustes Acumulados de Conversão,Outros Resultados Abrangentes,Adiantamento para Futuro Aumento Capital
1Q2009,2009,3,Good,7.980000019073486,6.25,7.5,7.670000076293945,6815066.666666667,7.132745424906413,9239444.0,4420738.0,1125082.0,0.0,1619254.0,1626524.0,0.0,0.0,0.0,49878.0,447673.0,0.0,0.0,25586.0,0.0,0.0,0.0,0.0,1552.0,420535.0,1222.0,2223822.0,2132733.0,13256.0,9239444.0,2740401.0,0.0,764444.0,243978.0,1294620.0,0.0,0.0,437359.0,0.0,0.0,3820480.0,3296628.0,0.0,427821.0,0.0,0.0,96031.0,0.0,0.0,15438.0,2663125.0,2525639.0,0.0,0.0,155061.0,-36153.0,18578.0,0.0,0.0,0.0
2Q2009,2009,6,Good,18.0,7.099999904632568,7.489999771118164,14.5,14622466.666666666,13.33859952290853,9336327.0,4795303.0,1284370.0,0.0,1783514.0,1679832.0,0.0,0.0,0.0,47587.0,389168.0,0.0,0.0,26226.0,0.0,0.0,0.0,0.0,1540.0,361402.0,1281.0,2175559.0,1962368.0,12648.0,9336327.0,2777072.0,0.0,804410.0,234322.0,1260148.0,0.0,0.0,478192.0,0.0,0.0,3751862.0,3264570.0,0.0,394056.0,0.0,0.0,93236.0,0.0,0.0,14462.0,2792931.0,2525639.0,0.0,0.0,155061.0,366873.0,-254642.0,0.0,0.0,0.0
3Q2009,2009,9,Bad,18.59000015258789,13.970000267028809,14.869999885559082,16.850000381469727,9622000.0,16.099340438842773,9381093.0,4852368.0,1277089.0,0.0,1854815.0,1672708.0,0.0,0.0,0.0,47756.0,342151.0,0.0,0.0,25884.0,0.0,0.0,0.0,0.0,1546.0,314721.0,1223.0,2282783.0,1890530.0,12038.0,9381093.0,2465647.0,0.0,748206.0,146029.0,1187324.0,0.0,0.0,384088.0,0.0,0.0,4078593.0,3407541.0,0.0,622925.0,0.0,0.0,48127.0,0.0,0.0,15207.0,2821646.0,2525639.0,0.0,0.0,157122.0,567370.0,-428485.0,0.0,0.0,0.0
4Q2009,2009,12,Bad,23.18000030517578,15.829999923706055,16.969999313354492,19.450000762939453,22321066.666666668,19.99294916788737,0.0,6533742.0,3033438.0,0.0,1726649.0,1726482.0,0.0,0.0,0.0,47173.0,620355.0,0.0,0.0,27805.0,0.0,0.0,0.0,0.0,3069.0,589481.0,746.0,2415076.0,1870293.0,11429.0,0.0,2976981.0,0.0,833490.0,138789.0,1473611.0,0.0,15222.0,515869.0,0.0,0.0,4276852.0,3680537.0,0.0,557486.0,0.0,0.0,38829.0,0.0,0.0,13523.0,4184285.0,3989875.0,0.0,0.0,651510.0,0.0,-457100.0,0.0,0.0,0.0
1Q2010,2010,3,Bad,24.149999618530273,18.899999618530273,19.1200008392334,20.34000015258789,21997066.666666668,21.228803634643555,0.0,5263785.0,1543840.0,0.0,1476610.0,2198881.0,0.0,0.0,0.0,44454.0,1156329.0,0.0,0.0,28257.0,0.0,0.0,0.0,0.0,5476.0,1122596.0,971.0,4561199.0,2612090.0,0.0,0.0,4193842.0,0.0,1163491.0,154195.0,2105101.0,0.0,15222.0,755833.0,0.0,0.0,5592804.0,3660903.0,0.0,1539874.0,0.0,0.0,392027.0,0.0,0.0,81802.0,3725926.0,3986966.0,-1748.0,0.0,38936.0,-739720.0,441492.0,0.0,0.0,0.0
2Q2010,2010,6,Bad,20.690000534057617,15.300000190734863,20.450000762939453,16.8799991607666,35806239.333333336,17.355382919311523,0.0,6046669.0,2028812.0,0.0,1687158.0,2276150.0,0.0,0.0,0.0,54549.0,1490542.0,0.0,0.0,29001.0,0.0,0.0,0.0,0.0,5482.0,1456059.0,1152.0,4572546.0,2595291.0,0.0,0.0,4431616.0,0.0,1266606.0,174845.0,2058459.0,0.0,15222.0,916484.0,0.0,0.0,6484174.0,4563817.0,0.0,1554046.0,0.0,0.0,366311.0,0.0,0.0,73791.0,3716619.0,3986547.0,-1748.0,0.0,39613.0,-635969.0,328176.0,0.0,0.0,0.0
3Q2010,2010,9,Bad,18.6200008392334,15.710000038146973,16.799999237060547,17.239999771118164,30491094.666666668,17.29713249206543,0.0,9577893.0,5281014.0,0.0,1527770.0,2686388.0,0.0,0.0,0.0,82721.0,1757236.0,0.0,0.0,20785.0,0.0,0.0,0.0,0.0,4670.0,1731781.0,1108.0,4676562.0,2572594.0,0.0,0.0,4693465.0,0.0,1281929.0,126826.0,2173996.0,0.0,15222.0,1095492.0,0.0,0.0,7788802.0,5962121.0,0.0,1507322.0,0.0,0.0,319359.0,0.0,0.0,64783.0,6038343.0,3986518.0,2480999.0,0.0,40332.0,-704612.0,235106.0,0.0,0.0,0.0
4Q2010,2010,12,Bad,17.389999389648438,12.880000114440918,17.209999084472656,15.5,33351966.666666668,14.629631360371908,22599586.0,9400239.0,738048.0,3138308.0,1361945.0,2249314.0,693040.0,868638.0,0.0,350946.0,2039469.0,7690.0,0.0,0.0,0.0,0.0,893100.0,0.0,0.0,1138679.0,10040.0,6963142.0,4186696.0,0.0,22599586.0,6948559.0,537079.0,2310763.0,171627.0,3073579.0,0.0,91769.0,763742.0,0.0,0.0,11642286.0,6605437.0,0.0,3349727.0,1463436.0,0.0,223686.0,0.0,0.0,143125.0,3865616.0,3986518.0,-19222.0,0.0,44476.0,-563144.0,109423.0,307565.0,0.0,0.0
1Q2011,2011,3,Bad,16.09000015258789,12.859999656677246,15.199999809265137,14.029999732971191,29327799.0,13.993560155232748,22403461.0,9210910.0,857576.0,2305619.0,1390211.0,2452281.0,733445.0,1024504.0,0.0,447274.0,2137746.0,7538.0,0.0,0.0,0.0,0.0,968902.0,0.0,39653.0,1121653.0,10161.0,7002320.0,4042325.0,0.0,22403461.0,6672066.0,535192.0,2366274.0,171404.0,3058689.0,0.0,29833.0,510674.0,0.0,0.0,9289614.0,6774074.0,365917.0,537449.0,1402434.0,0.0,209740.0,0.0,0.0,148859.0,6292923.0,3986518.0,2468450.0,0.0,45842.0,-524154.0,30375.0,285892.0,0.0,0.0
2Q2011,2011,6,Bad,17.170000076293945,13.510000228881836,14.619999885559082,15.399999618530273,28480075.666666668,15.290486653645834,23168166.0,9961320.0,939936.0,3034512.0,1312201.0,2445970.0,730530.0,1120017.0,0.0,378154.0,2280529.0,7186.0,0.0,0.0,0.0,0.0,993382.0,0.0,38461.0,1241500.0,10218.0,6915622.0,4000477.0,0.0,23168166.0,6178095.0,568830.0,2314278.0,198942.0,2653907.0,0.0,29833.0,412305.0,0.0,0.0,10683593.0,8203325.0,0.0,906108.0,1368624.0,0.0,205536.0,0.0,0.0,146281.0,6160197.0,3986518.0,2468450.0,0.0,46787.0,-605286.0,50655.0,213073.0,0.0,0.0
