Quarter,Year,Cluster_Month,target,High,Low,Open,Close,Volume,Adj Close,Ativo Total,Ativo Circulante,Caixa e Equivalentes de Caixa AC,Aplicações Financeiras AC,Contas a Receber AC,Estoques AC,Ativos Biológicos AC,Tributos a Recuperar AC,Despesas Antecipadas AC,Outros Ativos Circulantes AC,Ativo Realizavel Longo Prazo ,Aplicações Financeiras Avaliadas a Valor Justo ACLP,Aplicações Financeiras Avaliadas ao Custo Amortizado ACLP,Contas a Receber ACLP,Estoques ACLP,Ativos Biológicos ACLP,Tributos Diferidos ACLP,Despesas Antecipadas ACLP,Créditos com Partes Relacionadas ACLP,Outros Ativos Não Circulantes ACLP,Investimentos,Imobilizado,Intangível,Diferido,Passivo Total,Passivo Circulante,Obrigações Sociais e Trabalhistas PC,Fornecedores PC,Obrigações Fiscais PC,Empréstimos e Financiamentos PC,Passivos com Partes Relacionadas PC,Dividendos e JCP a Pagar PC,Outros PC,Provisões PC,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados PC,Passivo Não Circulante,Empréstimos e Financiamentos PNC,Passivos com Partes Relacionadas PNC,Outros PNC,Tributos Diferidos PNC,Adiantamento para Futuro Aumento Capital PNC,Provisões PNC,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados PNC,Lucros e Receitas a Apropriar PNC,Participação dos Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Reavaliação,Reservas de Lucros,Lucros/Prejuízos Acumulados,Ajustes de Avaliação Patrimonial,Ajustes Acumulados de Conversão,Outros Resultados Abrangentes,Adiantamento para Futuro Aumento Capital
1Q2009,2009,3,Bad,18.05190086364746,11.716300010681152,12.186200141906738,16.99720001220703,48992640.333333336,8.218141078948975,0.0,7995024.0,2705591.0,0.0,4759961.0,36817.0,0.0,0.0,0.0,492655.0,4298403.0,0.0,0.0,4298403.0,0.0,0.0,0.0,0.0,0.0,0.0,1147818.0,11082829.0,602813.0,0.0,0.0,5692227.0,0.0,824407.0,810128.0,1347379.0,0.0,960129.0,539410.0,1210774.0,0.0,9383910.0,6229756.0,0.0,2463584.0,0.0,0.0,690570.0,0.0,0.0,362874.0,9687876.0,2481508.0,3983021.0,0.0,2859920.0,336242.0,61.0,0.0,0.0,27124.0
2Q2009,2009,6,Bad,14.149800300598145,11.928400039672852,12.89680004119873,12.582599639892578,90324955.0,7.479298909505208,0.0,7886252.0,2250277.0,0.0,5254084.0,36452.0,0.0,0.0,0.0,345439.0,4210711.0,0.0,0.0,4210711.0,0.0,0.0,0.0,0.0,0.0,0.0,1147309.0,11557749.0,945557.0,0.0,0.0,5794925.0,0.0,766850.0,998950.0,1577476.0,0.0,490820.0,456640.0,1504189.0,0.0,9349666.0,6210537.0,0.0,2491184.0,0.0,0.0,647945.0,0.0,0.0,392149.0,0.0,3101884.0,3969099.0,0.0,2253466.0,860036.0,-771.0,0.0,0.0,27124.0
3Q2009,2009,9,Good,13.723799705505371,12.1766996383667,12.687600135803223,12.892999649047852,74674797.0,7.6955610911051435,0.0,8580662.0,2769169.0,0.0,5340299.0,35407.0,0.0,0.0,0.0,435787.0,3957120.0,0.0,0.0,3957120.0,0.0,0.0,0.0,0.0,0.0,0.0,1155346.0,0.0,1058500.0,0.0,0.0,6275891.0,0.0,748207.0,1276448.0,1708932.0,0.0,489397.0,461738.0,1591169.0,0.0,9473368.0,6359768.0,0.0,2478958.0,0.0,0.0,634642.0,0.0,0.0,401938.0,0.0,3101884.0,3969099.0,0.0,2253466.0,1420155.0,-3448.0,0.0,0.0,27124.0
4Q2009,2009,12,Bad,16.560300827026367,12.539600372314453,12.82129955291748,15.089500427246094,67031297.0,8.39265521367391,0.0,9444415.0,4424959.0,0.0,4650008.0,35032.0,0.0,0.0,0.0,334416.0,3821571.0,0.0,0.0,3821571.0,0.0,0.0,0.0,0.0,0.0,0.0,25955.0,0.0,1711575.0,0.0,0.0,8721504.0,0.0,852195.0,616880.0,4279693.0,0.0,953789.0,508835.0,1510112.0,0.0,9862316.0,7013254.0,0.0,2353966.0,0.0,0.0,495096.0,0.0,0.0,6948.0,0.0,3101884.0,3969099.0,0.0,3177398.0,0.0,0.0,0.0,0.0,27124.0
1Q2010,2010,3,Good,15.275799751281738,13.518500328063965,15.11340045928955,14.09630012512207,58595169.0,8.521522521972656,0.0,9557004.0,4495283.0,0.0,4442940.0,42790.0,0.0,0.0,0.0,575991.0,3783593.0,0.0,0.0,3783593.0,0.0,0.0,0.0,0.0,0.0,0.0,23559.0,0.0,2073701.0,0.0,0.0,6162049.0,0.0,924461.0,717940.0,1700851.0,0.0,949623.0,525794.0,1343380.0,0.0,0.0,0.0,0.0,2473851.0,0.0,0.0,558936.0,0.0,0.0,0.0,0.0,3101884.0,3969099.0,0.0,3178792.0,454084.0,0.0,0.0,0.0,27124.0
2Q2010,2010,6,Good,15.180299758911133,12.553899765014648,14.215700149536133,13.741000175476074,59927696.0,8.247751553853353,0.0,8898428.0,3754516.0,0.0,4489883.0,44616.0,0.0,0.0,0.0,609413.0,3782074.0,0.0,0.0,3782074.0,0.0,0.0,0.0,0.0,0.0,0.0,23821.0,0.0,2577033.0,0.0,0.0,5971036.0,0.0,935632.0,886709.0,1846388.0,0.0,487063.0,437387.0,1377857.0,0.0,0.0,0.0,0.0,2578155.0,0.0,0.0,430804.0,0.0,0.0,0.0,0.0,3412073.0,3953850.0,0.0,2882308.0,744600.0,-180.0,0.0,0.0,27124.0
3Q2010,2010,9,Bad,15.239399909973145,12.963600158691406,13.578200340270996,14.418600082397461,59136992.0,8.459934870402018,0.0,9365046.0,4178835.0,0.0,4503380.0,46832.0,0.0,0.0,0.0,635999.0,3945203.0,0.0,0.0,3945203.0,0.0,0.0,0.0,0.0,0.0,0.0,23563.0,0.0,2545808.0,0.0,0.0,6043790.0,0.0,993633.0,1070928.0,1749043.0,0.0,487062.0,503056.0,1240068.0,0.0,0.0,0.0,0.0,2749379.0,0.0,0.0,363031.0,0.0,0.0,0.0,0.0,3412073.0,3953850.0,0.0,2882308.0,1297920.0,-3305.0,0.0,0.0,27124.0
4Q2010,2010,12,Good,16.01020050048828,13.872300148010254,14.439599990844727,14.029899597167969,54359181.0,8.811742464701334,33555833.0,8085576.0,2979693.0,321858.0,3878702.0,41080.0,0.0,489813.0,0.0,374430.0,12413852.0,0.0,0.0,1932795.0,0.0,0.0,1800567.0,0.0,0.0,8680490.0,24206.0,8228513.0,4803687.0,0.0,33555833.0,6403358.0,243258.0,1121009.0,540568.0,2202566.0,0.0,1153895.0,1072791.0,69271.0,0.0,15676343.0,11023924.0,0.0,2523310.0,1758202.0,0.0,370907.0,0.0,0.0,0.0,11476133.0,3412073.0,3980974.0,0.0,2873253.0,0.0,1210605.0,-772.0,0.0,0.0
1Q2011,2011,3,Good,16.374399185180664,13.546699523925781,14.32409954071045,16.23080062866211,46058149.0,8.894567489624023,34309083.0,8781865.0,2733242.0,849931.0,2817742.0,42577.0,0.0,948266.0,0.0,1390107.0,12599437.0,0.0,0.0,1886011.0,0.0,0.0,1804924.0,0.0,0.0,8908502.0,22885.0,8296909.0,4607989.0,0.0,34309083.0,7909551.0,202674.0,1104910.0,701269.0,3759290.0,0.0,1153895.0,909002.0,78511.0,0.0,14396427.0,9558125.0,0.0,4432997.0,0.0,0.0,405305.0,0.0,0.0,0.0,12003107.0,3412073.0,3980974.0,0.0,2873253.0,573022.0,1164586.0,-801.0,0.0,0.0
2Q2011,2011,6,Good,17.86750030517578,15.259099960327148,16.797800064086914,16.635299682617188,68024260.33333333,9.779534339904785,35274899.0,9161417.0,3037108.0,715415.0,3678559.0,49810.0,0.0,1038874.0,0.0,641651.0,12459957.0,0.0,0.0,1834192.0,0.0,0.0,1885886.0,0.0,0.0,8739879.0,0.0,8353210.0,5300317.0,0.0,35274899.0,11121657.0,238298.0,1052727.0,1024181.0,7241371.0,0.0,620816.0,889702.0,54562.0,0.0,11696197.0,6637629.0,0.0,4621376.0,0.0,0.0,437192.0,0.0,0.0,0.0,12457047.0,3412073.0,3980974.0,0.0,2806167.0,1135888.0,1123742.0,-1797.0,0.0,0.0
3Q2011,2011,9,Good,16.855899810791016,13.882800102233887,16.56170082092285,14.565699577331543,61849338.333333336,8.942422231038412,36940313.0,9812604.0,3851624.0,89341.0,3888041.0,53114.0,0.0,1163086.0,0.0,767398.0,12813832.0,0.0,0.0,1788353.0,0.0,0.0,1934776.0,0.0,0.0,9090703.0,0.0,8575189.0,5738685.0,0.0,36940313.0,8236371.0,240104.0,1209759.0,1331559.0,3867641.0,0.0,624563.0,936602.0,26143.0,0.0,15584693.0,10199856.0,0.0,4862694.0,0.0,0.0,522143.0,0.0,0.0,0.0,13119246.0,3412073.0,3980974.0,0.0,2806167.0,1839453.0,1077142.0,3437.0,0.0,0.0
4Q2011,2011,12,Bad,18.035600662231445,13.373299598693848,14.402899742126465,18.035600662231445,62434342.0,9.692021369934082,37357744.0,8531649.0,2862490.0,358987.0,4680856.0,54430.0,0.0,574886.0,0.0,0.0,14726385.0,0.0,0.0,1988845.0,0.0,0.0,2036087.0,0.0,0.0,10701453.0,176740.0,8661791.0,5261181.0,0.0,37357744.0,12169346.0,271891.0,1189848.0,645937.0,7821060.0,0.0,1243086.0,972381.0,25143.0,0.0,13443452.0,7958009.0,0.0,3701980.0,1234024.0,0.0,549439.0,0.0,0.0,0.0,11744948.0,3412073.0,3953850.0,0.0,3292871.0,0.0,1080800.0,5354.0,0.0,0.0
1Q2012,2012,3,Bad,23.85770034790039,16.67729949951172,17.333900451660156,22.916799545288086,62407594.333333336,12.24941889444987,37852631.0,8462174.0,2234744.0,812968.0,3069043.0,61993.0,0.0,701038.0,0.0,1582388.0,15657924.0,0.0,198677.0,1942079.0,0.0,0.0,2044535.0,0.0,0.0,11472633.0,196027.0,8692198.0,4844307.0,0.0,37852631.0,9399513.0,240856.0,1088048.0,953134.0,4788680.0,0.0,1233405.0,1075707.0,19683.0,0.0,16078894.0,10632508.0,0.0,3665152.0,1182944.0,0.0,598290.0,0.0,0.0,0.0,12374223.0,3412073.0,3953850.0,0.0,3292871.0,677287.0,1034799.0,3343.0,0.0,0.0
2Q2012,2012,6,Bad,26.00079917907715,21.936500549316406,23.111799240112305,24.641700744628906,55523327.666666664,14.586228688557943,37556924.0,8565893.0,2335270.0,856396.0,3029496.0,67253.0,0.0,546190.0,0.0,1731288.0,15336804.0,164099.0,0.0,1987136.0,0.0,0.0,1361438.0,0.0,0.0,11824131.0,195180.0,8703735.0,4755311.0,0.0,37556924.0,13003998.0,240612.0,1282021.0,739763.0,9069865.0,7.0,674897.0,996833.0,0.0,0.0,11655041.0,6972648.0,0.0,3722349.0,406590.0,0.0,553454.0,0.0,0.0,0.0,12897884.0,4265091.0,3953850.0,0.0,2353537.0,1328393.0,987419.0,9594.0,0.0,0.0
3Q2012,2012,9,Bad,26.484899520874023,15.941900253295898,24.589099884033203,16.138900756835938,92645533.33333333,13.111138661702475,39222657.0,9970105.0,2538780.0,2141364.0,3085935.0,80174.0,0.0,556473.0,0.0,1567379.0,15733001.0,0.0,199787.0,1935552.0,0.0,0.0,1196061.0,0.0,0.0,12401601.0,151816.0,8752301.0,4615434.0,0.0,39222657.0,11021911.0,263452.0,1439751.0,736063.0,6928670.0,0.0,642704.0,1011271.0,0.0,0.0,14365843.0,9684275.0,0.0,3832326.0,305842.0,0.0,543400.0,0.0,0.0,0.0,13834903.0,4265091.0,3953850.0,0.0,2353537.0,2334206.0,918573.0,9646.0,0.0,0.0
4Q2012,2012,12,Bad,17.892000198364258,14.346400260925293,16.112600326538086,14.838899612426758,129332532.33333333,9.676358858744303,40772960.0,11990079.0,2485810.0,1557804.0,5294830.0,68092.0,0.0,623456.0,0.0,1960087.0,15273273.0,161750.0,0.0,325728.0,0.0,0.0,1451794.0,0.0,0.0,13334001.0,225599.0,8810529.0,4473481.0,0.0,40772960.0,14307372.0,260047.0,1735462.0,696195.0,7106306.0,0.0,3478810.0,1030552.0,0.0,0.0,14421527.0,9064004.0,0.0,3941467.0,947870.0,0.0,468186.0,0.0,0.0,0.0,12044062.0,4265091.0,3953850.0,0.0,2856176.0,0.0,968945.0,0.0,0.0,0.0
1Q2013,2013,3,Bad,17.071199417114258,13.486300468444824,14.943900108337402,15.508500099182129,119987586.33333333,9.153656323750814,30812750.0,6991070.0,2041352.0,625190.0,3206051.0,39312.0,0.0,367509.0,0.0,711656.0,8868763.0,0.0,73120.0,225066.0,0.0,0.0,1254036.0,0.0,0.0,7316541.0,7085797.0,6036345.0,1830775.0,0.0,30812750.0,10568898.0,343675.0,1261276.0,427492.0,6327874.0,0.0,1546932.0,661649.0,0.0,0.0,7829384.0,3501036.0,0.0,3760401.0,287987.0,0.0,279960.0,0.0,0.0,0.0,12414468.0,4265091.0,3953851.0,0.0,2856176.0,892615.0,446735.0,0.0,0.0,0.0
