High,Low,Open,Close,Volume,Adj Close,Ativo Total,Ativo Circulante,Caixa e Equivalentes de Caixa AC,Aplicações Financeiras AC,Contas a Receber AC,Estoques AC,Tributos a Recuperar AC,Outros Ativos Circulantes AC,Ativo Realizavel Longo Prazo,Contas a Receber ACLP,Tributos Diferidos ACLP,Outros Ativos Não Circulantes ACLP,Investimentos,Imobilizado,Intangível,Passivo Total,Passivo Circulante,Obrigações Sociais e Trabalhistas PC,Fornecedores PC,Obrigações Fiscais PC,Empréstimos e Financiamentos PC,Outros PC,Passivo Não Circulante,Empréstimos e Financiamentos PNC,Outros PNC,Tributos Diferidos PNC,Provisões PNC,Participação dos Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Lucros,Lucros/Prejuízos Acumulados
29.56999969482422,24.469999313354492,28.399999618530273,25.549999237060547,1245198000.0,25.84580135345459,965248025.0,181333000.0,64051999.0,2456000.0,15509000.0,34237999.0,9026000.0,56051999.0,81959002.0,200000.0,21840641.321729153,26057016.258598275,14584001.0,677471977.0,9900000.0,965248025.0,138346004.0,6511000.0,21831999.0,4286000.0,44380000.0,23719001.0,517483987.0,342782018.0,2089000.0,14698000.0,157915005.0,5799000.0,303619000.0,205431996.0,2458000.0,116955996.0,-171839.29777283175
