"XLSWrite 1.34 Copyright(c) 1999,2000 Axolot Data",Balanço Patrimonial - BR MALLS PARTICIPAÇÔES S/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30/06/2019,31/03/2019,31/12/2018,30/09/2018,30/06/2018,31/03/2018,31/12/2017,30/09/2017,30/06/2017,31/03/2017,31/12/2016,30/09/2016,30/06/2016,31/03/2016,31/12/2015,30/09/2015,30/06/2015,31/03/2015,31/12/2014,30/09/2014,30/06/2014,31/03/2014,31/12/2013,30/09/2013,30/06/2013,31/03/2013,31/12/2012,30/09/2012,30/06/2012,31/03/2012,31/12/2011,30/09/2011,30/06/2011,31/03/2011,31/12/2010,30/09/2010,30/06/2010,31/03/2010,31/12/2009,30/09/2009,30/06/2009,31/03/2009
Fornecedores PC,38.441,39.111,41.019,42.036,40.985,36.955,40.274,34.011,33.678,30.780,33.912,29.322,42.469,34.939,44.769,52.446,50.494,49.346,48.219,78.156,72.550,72.053,84.892,67.465,59.868,62.832,67.566,54.943,65.581,70.384,57.082,57.594,28.015,29.996,21.796,17.084,8.213,6.411,12.590,10.107,9.907,9.304
Obrigações Fiscais PC,44.554,53.473,57.441,46.762,108.132,47.940,57.152,50.538,46.476,51.512,37.648,29.171,33.030,34.074,38.791,35.984,36.674,51.257,44.000,42.602,54.374,52.141,39.884,61.204,108.373,60.923,46.969,35.438,77.600,65.496,33.998,32.086,52.939,51.317,63.001,41.975,31.837,29.264,40.075,35.838,50.017,43.098
Empréstimos e Financiamentos PC,118.569,441.421,412.109,463.991,442.735,447.411,601.836,757.625,2.051.944,754.833,582.149,383.393,509.295,883.294,854.891,875.801,881.542,434.534,325.211,623.487,614.273,586.416,766.580,588.108,487.840,452.107,766.546,755.748,232.357,208.371,382.856,163.659,178.131,148.053,126.873,108.443,119.161,113.673,106.187,98.821,118.049,109.932
Passivos com Partes Relacionadas PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dividendos e JCP a Pagar PC,0,119.282,128.173,0,0,0,0,41.024,41.024,41.024,41.024,0,0,0,0,105.864,105.864,211.728,211.728,0,0,144.535,144.535,0,0,215.501,215.501,0,0,48.728,48.727,0,0,27.742,27.742,0,0,49.211,49.211,0,0,0
Outros PC,236.368,256.001,247.021,265.522,53.560,53.649,90.570,101.677,330.020,318.172,76.212,65.618,72.937,71.157,342.681,355.437,321.341,106.454,128.874,113.458,258.547,259.233,248.010,257.050,246.851,262.867,250.700,518.136,482.127,406.632,398.918,322.673,217.794,186.514,228.095,332.711,169.576,79.778,98.673,91.439,87.555,84.867
Provisões PC,13.702,11.384,13.482,15.095,11.499,12.422,13.376,24.441,0,0,20.832,15.526,12.731,22.351,20.561,22.358,21.512,18.665,21.159,19.874,22.304,29.983,44.058,17.459,0,0,12.843,21.620,0,0,43.684,57.412,0,0,0,0,0,0,0,0,0,0
Passivos sobre Ativos Não-Correntes a Venda e Descontinuados PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Passivo Não Circulante,6.675.835,6.528.359,6.256.606,6.019.977,6.442.112,6.483.604,6.696.575,6.893.208,6.503.589,7.899.796,8.458.256,9.437.625,9.378.379,9.333.655,9.433.235,9.378.141,8.983.363,9.522.770,9.210.689,8.488.420,8.333.621,8.284.318,7.956.466,7.800.491,8.046.735,7.421.454,7.653.129,6.133.692,6.514.236,5.984.838,5.806.910,5.193.952,4.868.785,4.742.080,4.275.010,3.131.052,3.134.004,3.049.390,3.088.654,1.391.192,1.422.979,1.494.524
Empréstimos e Financiamentos PNC,2.633.100,2.669.095,2.366.974,2.392.334,2.467.885,2.516.060,2.717.405,2.504.264,2.563.331,3.841.025,4.197.736,4.503.126,4.487.218,4.533.300,4.638.160,4.678.743,4.406.385,4.928.957,4.796.976,4.332.568,4.313.455,4.321.951,3.956.500,4.048.771,4.214.091,3.731.705,3.737.328,3.370.653,3.481.507,3.163.600,2.821.131,2.680.696,2.463.247,2.475.699,1.439.023,1.432.754,1.429.437,1.352.693,1.346.966,1.266.196,1.294.890,1.365.614
Passivos com Partes Relacionadas PNC,15.633,15.101,17.239,18.723,19.562,16.103,14.815,14.689,13.900,13.713,13.837,12.408,13.451,8.907,8.907,6.023,7.605,4.845,7.999,5.384,5.217,1.631,382,2.719,2.721,6.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outros PNC,564.466,566.823,561.165,526.176,900.215,898.429,910.739,942.833,450.038,454.246,704.669,817.539,803.157,799.883,826.412,763.593,670.479,843.330,689.925,630.599,549.504,627.391,654.903,578.833,692.557,689.885,711.097,309.265,388.441,418.352,470.710,515.130,406.500,269.448,824.311,1.675.046,1.677.264,1.669.525,1.714.420,98.776,102.919,101.915
Tributos Diferidos PNC,3.439.787,3.254.950,3.289.864,3.061.868,3.034.037,3.033.122,3.035.033,3.406.586,3.421.143,3.541.528,3.495.639,4.058.303,4.021.380,3.934.326,3.898.454,3.866.508,3.834.787,3.681.219,3.650.869,3.456.228,3.399.681,3.269.595,3.280.145,3.108.616,3.075.023,2.891.891,3.099.777,2.350.237,2.540.147,2.295.584,2.406.248,1.889.163,1.889.163,1.886.695,1.901.146,0,0,0,0,0,0,0
Adiantamento para Futuro Aumento Capital PNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Provisões PNC,22.849,22.390,21.364,20.876,20.413,19.890,18.583,24.836,55.177,49.284,46.375,46.249,53.173,57.239,61.302,63.274,64.107,64.419,64.920,63.641,65.764,63.750,64.536,61.552,62.343,101.260,104.927,103.537,104.141,107.302,108.821,108.963,109.875,110.238,110.530,23.252,27.303,27.172,27.268,26.220,25.170,26.995
Passivos sobre Ativos Não-Correntes a Venda e Descontinuados PNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucros e Receitas a Apropriar PNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Participação dos Acionistas Não Controladores,461.238,426.174,440.757,402.481,341.115,311.333,319.474,363.125,688.188,735.533,740.067,760.122,763.061,742.185,746.662,752.619,749.043,731.533,738.757,709.291,703.731,680.496,677.137,646.588,645.896,638.027,626.151,520.200,516.049,449.916,618.279,334.742,282.860,298.478,307.227,97.269,98.523,68.426,0,42.612,42.094,39.471
