Quarter,Year,Month,target,High,Low,Open,Close,Volume,Adj Close,Ativo Total,Ativo Circulante,Caixa e Equivalentes de Caixa AC,Aplicações Financeiras AC,Contas a Receber AC,Estoques AC,Ativos Biológicos AC,Tributos a Recuperar AC,Despesas Antecipadas AC,Outros Ativos Circulantes AC,Ativo Realizavel Longo Prazo ,Aplicações Financeiras Avaliadas a Valor Justo ACLP,Aplicações Financeiras Avaliadas ao Custo Amortizado ACLP,Contas a Receber ACLP,Estoques ACLP,Ativos Biológicos ACLP,Tributos Diferidos ACLP,Despesas Antecipadas ACLP,Créditos com Partes Relacionadas ACLP,Outros Ativos Não Circulantes ACLP,Investimentos,Imobilizado,Intangível,Diferido,Passivo Total,Passivo Circulante,Obrigações Sociais e Trabalhistas PC,Fornecedores PC,Obrigações Fiscais PC,Empréstimos e Financiamentos PC,Passivos com Partes Relacionadas PC,Dividendos e JCP a Pagar PC,Outros PC,Provisões PC,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados PC,Passivo Não Circulante,Empréstimos e Financiamentos PNC,Passivos com Partes Relacionadas PNC,Outros PNC,Tributos Diferidos PNC,Adiantamento para Futuro Aumento Capital PNC,Provisões PNC,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados PNC,Lucros e Receitas a Apropriar PNC,Participação dos Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Reavaliação,Reservas de Lucros,Lucros/Prejuízos Acumulados,Ajustes de Avaliação Patrimonial,Ajustes Acumulados de Conversão,Outros Resultados Abrangentes,Adiantamento para Futuro Aumento Capital
3Q2012,2012,9,Bad,11.672900199890137,8.354640007019043,8.500100135803223,11.027400016784668,134613941.33333334,6.933717250823975,10813218.0,6657982.0,1473182.0,0.0,2863947.0,2021010.0,0.0,90298.0,0.0,209545.0,3647679.0,0.0,0.0,2251995.0,1249255.0,0.0,939.0,0.0,61021.0,84469.0,366888.0,97720.0,42949.0,0.0,10813218.0,3233000.0,120310.0,237652.0,49665.0,977502.0,0.0,0.0,1829749.0,18122.0,0.0,3502660.0,2608514.0,0.0,385947.0,315196.0,0.0,193003.0,0.0,0.0,267533.0,3810025.0,2650615.0,24560.0,0.0,722547.0,412303.0,0.0,0.0,0.0,0.0
4Q2012,2012,12,Bad,11.590999603271484,8.918290138244629,11.081899642944336,10.890999794006348,85204067.33333333,6.6715138753255205,11108742.0,6912961.0,1522862.0,0.0,3102655.0,1965550.0,0.0,120181.0,0.0,201713.0,3652672.0,0.0,0.0,2113282.0,1356936.0,0.0,1347.0,0.0,61760.0,119347.0,402991.0,95466.0,44652.0,0.0,11108742.0,3645906.0,101021.0,251893.0,64336.0,1004189.0,0.0,0.0,2203533.0,20934.0,0.0,3374863.0,2678645.0,0.0,426711.0,84984.0,0.0,184523.0,0.0,0.0,286340.0,3801633.0,2650615.0,26202.0,0.0,1124816.0,0.0,0.0,0.0,0.0,0.0
1Q2013,2013,3,Bad,11.809200286865234,7.491000175476074,10.890999794006348,7.7182698249816895,118711576.33333333,6.472923278808594,9917816.0,5728022.0,1157257.0,0.0,2530015.0,1727183.0,0.0,111269.0,0.0,202298.0,3516661.0,0.0,0.0,2011966.0,1331584.0,0.0,47.0,0.0,62374.0,110690.0,546211.0,84798.0,42124.0,0.0,9917816.0,3073058.0,100214.0,161723.0,52984.0,891063.0,0.0,0.0,1853360.0,13714.0,0.0,2662555.0,2050974.0,0.0,410304.0,73046.0,0.0,128231.0,0.0,0.0,301568.0,3880635.0,2650737.0,27629.0,0.0,1124816.0,77453.0,0.0,0.0,0.0,0.0
2Q2013,2013,6,Good,9.05465030670166,5.3727898597717285,7.609179973602295,5.91825008392334,119006813.66666667,4.378020127614339,10027929.0,5816937.0,1148906.0,0.0,2524444.0,1721866.0,0.0,114324.0,0.0,307397.0,3436428.0,0.0,0.0,1978648.0,1335561.0,0.0,0.0,0.0,68480.0,53739.0,642405.0,88023.0,44136.0,0.0,10027929.0,2690053.0,86215.0,228743.0,52111.0,935505.0,0.0,0.0,1356363.0,31116.0,0.0,3037146.0,2137314.0,0.0,719866.0,65247.0,0.0,114719.0,0.0,0.0,300689.0,4000041.0,3197819.0,28789.0,0.0,554833.0,218600.0,0.0,0.0,0.0,0.0
3Q2013,2013,9,Bad,9.22737979888916,5.436429977416992,6.209159851074219,8.281920433044434,116261062.33333333,4.970656236012776,10302457.0,6042012.0,1458248.0,0.0,2518837.0,1615368.0,0.0,113918.0,0.0,335641.0,3467121.0,0.0,0.0,1881665.0,1454064.0,0.0,0.0,0.0,65968.0,65424.0,664409.0,84967.0,43948.0,0.0,10302457.0,2475276.0,91852.0,223050.0,49722.0,871980.0,0.0,0.0,1206529.0,32143.0,0.0,3417735.0,2351732.0,0.0,881177.0,68010.0,0.0,116816.0,0.0,0.0,280084.0,4129362.0,3197819.0,30071.0,0.0,551428.0,350044.0,0.0,0.0,0.0,0.0
4Q2013,2013,12,Bad,9.94556999206543,7.57282018661499,8.391010284423828,7.663730144500732,80809876.0,5.672150611877441,10198449.0,5870596.0,1422595.0,0.0,2295682.0,1735429.0,0.0,111715.0,0.0,305175.0,3568245.0,0.0,0.0,1952088.0,1489988.0,0.0,0.0,0.0,50514.0,75655.0,632285.0,79823.0,47500.0,0.0,10198449.0,2560666.0,91912.0,187781.0,48445.0,774692.0,0.0,0.0,1424983.0,32853.0,0.0,3272383.0,2243031.0,0.0,854290.0,61671.0,0.0,113391.0,0.0,0.0,264217.0,4101183.0,3197819.0,31911.0,0.0,871453.0,0.0,0.0,0.0,0.0,0.0
1Q2014,2014,3,Bad,8.33646011352539,6.25462007522583,7.663730144500732,7.354629993438721,97845629.33333333,5.076502641042073,9920522.0,5436558.0,1130962.0,0.0,2232606.0,1656269.0,0.0,123224.0,0.0,293497.0,3724374.0,0.0,0.0,2001009.0,1588273.0,0.0,0.0,0.0,56876.0,78216.0,633495.0,78058.0,48037.0,0.0,9920522.0,2389426.0,114896.0,174270.0,32801.0,599322.0,0.0,0.0,1434451.0,33686.0,0.0,3109900.0,2087680.0,0.0,838891.0,66900.0,0.0,116429.0,0.0,0.0,268491.0,4152705.0,3198236.0,33076.0,0.0,840442.0,80951.0,0.0,0.0,0.0,0.0
2Q2014,2014,6,Good,7.636449813842773,5.863709926605225,7.354629993438721,6.781899929046631,108357179.33333333,4.519341468811035,10047603.0,5514086.0,1039164.0,0.0,2262490.0,1830920.0,0.0,151050.0,0.0,230462.0,3548309.0,0.0,0.0,1932850.0,1465778.0,0.0,0.0,0.0,56814.0,92867.0,859028.0,77960.0,48220.0,0.0,10047603.0,2090024.0,95122.0,236866.0,53371.0,568145.0,0.0,0.0,1102660.0,33860.0,0.0,3304850.0,2089442.0,0.0,1033236.0,62286.0,0.0,119886.0,0.0,0.0,268277.0,4384452.0,3507206.0,34202.0,0.0,360916.0,482128.0,0.0,0.0,0.0,0.0
3Q2014,2014,9,Bad,8.954649925231934,6.300069808959961,6.836440086364746,7.463719844818115,65140301.666666664,5.3715314865112305,10383298.0,5695236.0,1038215.0,0.0,2301394.0,1907127.0,0.0,212644.0,0.0,235856.0,3678743.0,0.0,0.0,1853330.0,1666630.0,0.0,0.0,0.0,56459.0,102324.0,856196.0,78536.0,74587.0,0.0,10383298.0,2604076.0,129832.0,251334.0,70666.0,990661.0,0.0,0.0,1128325.0,33258.0,0.0,3017953.0,1576766.0,0.0,1255753.0,57361.0,0.0,128073.0,0.0,0.0,280832.0,4480437.0,3507206.0,35352.0,0.0,320571.0,617308.0,0.0,0.0,0.0,0.0
4Q2014,2014,12,Good,8.190999984741211,6.209159851074219,7.400090217590332,6.818260192871094,74930668.33333333,5.282040437062581,10817175.0,6232331.0,1217497.0,0.0,2433993.0,2125001.0,0.0,206261.0,39991.0,209588.0,3598483.0,0.0,0.0,1528046.0,1920469.0,0.0,0.0,32589.0,56954.0,60425.0,825447.0,84028.0,76886.0,0.0,10817175.0,3006092.0,122854.0,241888.0,50290.0,993083.0,0.0,0.0,1564244.0,33733.0,0.0,3138165.0,1508947.0,0.0,1441995.0,48403.0,0.0,138820.0,0.0,0.0,284910.0,4388008.0,3507206.0,18447.0,0.0,862355.0,0.0,0.0,0.0,0.0,0.0
