Quarter,Year,Month,target,High,Low,Open,Close,Volume,Adj Close,Ativo Total,Ativo Circulante,Caixa e Equivalentes de Caixa AC,Aplicações Financeiras AC,Contas a Receber AC,Estoques AC,Ativos Biológicos AC,Tributos a Recuperar AC,Despesas Antecipadas AC,Outros Ativos Circulantes AC,Ativo Realizavel Longo Prazo ,Aplicações Financeiras Avaliadas a Valor Justo ACLP,Aplicações Financeiras Avaliadas ao Custo Amortizado ACLP,Contas a Receber ACLP,Estoques ACLP,Ativos Biológicos ACLP,Tributos Diferidos ACLP,Despesas Antecipadas ACLP,Créditos com Partes Relacionadas ACLP,Outros Ativos Não Circulantes ACLP,Investimentos,Imobilizado,Intangível,Diferido,Passivo Total,Passivo Circulante,Obrigações Sociais e Trabalhistas PC,Fornecedores PC,Obrigações Fiscais PC,Empréstimos e Financiamentos PC,Passivos com Partes Relacionadas PC,Dividendos e JCP a Pagar PC,Outros PC,Provisões PC,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados PC,Passivo Não Circulante,Empréstimos e Financiamentos PNC,Passivos com Partes Relacionadas PNC,Outros PNC,Tributos Diferidos PNC,Adiantamento para Futuro Aumento Capital PNC,Provisões PNC,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados PNC,Lucros e Receitas a Apropriar PNC,Participação dos Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Reavaliação,Reservas de Lucros,Lucros/Prejuízos Acumulados,Ajustes de Avaliação Patrimonial,Ajustes Acumulados de Conversão,Outros Resultados Abrangentes,Adiantamento para Futuro Aumento Capital
3Q2012,2012,9,Bad,12.33549976348877,8.677680015563965,9.266119956970215,11.223099708557129,113178761.66666667,6.453847726186116,3322175.0,2188443.0,643715.0,0.0,969150.0,524271.0,0.0,47609.0,3698.0,0.0,152506.0,0.0,0.0,1964.0,0.0,0.0,119809.0,0.0,0.0,30733.0,63.0,745619.0,235544.0,0.0,3322175.0,1071413.0,98726.0,351642.0,87218.0,351440.0,0.0,54126.0,110200.0,18061.0,0.0,1080528.0,982868.0,0.0,39795.0,0.0,0.0,57865.0,0.0,0.0,0.0,1170234.0,440881.0,203724.0,0.0,381256.0,146727.0,-2354.0,0.0,0.0,0.0
4Q2012,2012,12,Bad,13.441300392150879,11.152099609375,11.15369987487793,13.18179988861084,94460666.66666667,7.7788740793863935,3770028.0,2496890.0,683270.0,0.0,1310155.0,454011.0,0.0,47598.0,1856.0,0.0,170706.0,0.0,0.0,2042.0,0.0,0.0,133187.0,0.0,0.0,35477.0,63.0,846204.0,256165.0,0.0,3770028.0,1725212.0,103317.0,456484.0,244089.0,670248.0,0.0,71402.0,160913.0,18759.0,0.0,739133.0,645159.0,0.0,18080.0,0.0,0.0,75894.0,0.0,0.0,0.0,1305683.0,461595.0,207768.0,0.0,637061.0,0.0,-741.0,0.0,0.0,0.0
1Q2013,2013,3,Bad,13.429800033569336,11.6496000289917,13.18179988861084,12.535499572753906,91712958.33333333,7.802927335103353,3485527.0,2221684.0,518146.0,0.0,1094789.0,533648.0,0.0,71551.0,3550.0,0.0,163961.0,0.0,0.0,3408.0,0.0,0.0,127375.0,0.0,0.0,33178.0,63.0,843189.0,256630.0,0.0,3485527.0,1465531.0,107395.0,364939.0,58856.0,689198.0,0.0,101139.0,125391.0,18613.0,0.0,702850.0,638206.0,0.0,17110.0,0.0,0.0,47534.0,0.0,0.0,0.0,1317146.0,461881.0,212247.0,0.0,637061.0,7796.0,-1839.0,0.0,0.0,0.0
2Q2013,2013,6,Good,13.545499801635742,10.426400184631348,12.315699577331543,10.562000274658203,123609365.0,8.016035715738932,3513137.0,2241864.0,448708.0,0.0,1188048.0,542758.0,0.0,58603.0,3747.0,0.0,147211.0,0.0,0.0,2878.0,0.0,0.0,26525.0,0.0,0.0,117808.0,63.0,865645.0,258354.0,0.0,3513137.0,1550010.0,95908.0,391258.0,89760.0,802838.0,0.0,25312.0,126646.0,18288.0,0.0,696760.0,635982.0,0.0,12479.0,0.0,0.0,48299.0,0.0,0.0,0.0,1266367.0,702861.0,215607.0,0.0,244844.0,91513.0,11542.0,0.0,0.0,0.0
3Q2013,2013,9,Good,11.795000076293945,9.223139762878418,10.743800163269043,10.500800132751465,123318360.0,7.153716882069905,4012280.0,2654108.0,815695.0,0.0,1188616.0,585049.0,0.0,57062.0,7686.0,0.0,113332.0,0.0,0.0,4028.0,0.0,0.0,74698.0,0.0,0.0,34606.0,63.0,936726.0,308051.0,0.0,4012280.0,1592957.0,96910.0,373530.0,72604.0,828653.0,0.0,37975.0,164964.0,18321.0,0.0,1103861.0,1044751.0,0.0,11309.0,0.0,0.0,47801.0,0.0,0.0,0.0,1315462.0,702861.0,217294.0,0.0,244844.0,148396.0,2067.0,0.0,0.0,0.0
4Q2013,2013,12,Good,11.619799613952637,9.791729927062988,10.576899528503418,10.082599639892578,91567153.33333333,7.612964630126953,4515524.0,3001262.0,801592.0,0.0,1621130.0,506990.0,0.0,68374.0,3176.0,0.0,128648.0,0.0,0.0,5249.0,0.0,0.0,84925.0,0.0,0.0,38474.0,63.0,1063348.0,322203.0,0.0,4515524.0,1932589.0,101944.0,471384.0,254898.0,735599.0,0.0,50700.0,300571.0,17493.0,0.0,1089682.0,1046846.0,0.0,10564.0,0.0,0.0,32272.0,0.0,0.0,0.0,1493253.0,719735.0,220907.0,0.0,547794.0,0.0,4817.0,0.0,0.0,0.0
1Q2014,2014,3,Good,10.710700035095215,8.737190246582031,10.082599639892578,10.614899635314941,112326316.66666667,7.154601097106934,4302066.0,2758485.0,753394.0,0.0,1375959.0,581743.0,0.0,36603.0,10786.0,0.0,129051.0,0.0,0.0,5283.0,0.0,0.0,85953.0,0.0,0.0,37815.0,63.0,1101156.0,313311.0,0.0,4302066.0,1691760.0,103495.0,357361.0,81738.0,762059.0,0.0,65735.0,302835.0,18537.0,0.0,1092132.0,1049790.0,0.0,9667.0,0.0,0.0,32675.0,0.0,0.0,0.0,1518174.0,719735.0,223790.0,0.0,547794.0,33546.0,-6691.0,0.0,0.0,0.0
2Q2014,2014,6,Good,12.178500175476074,10.166899681091309,10.586799621582031,11.702500343322754,85529253.33333333,8.854907989501953,4407842.0,2780762.0,719629.0,0.0,1446283.0,568293.0,0.0,38489.0,8068.0,0.0,148296.0,0.0,0.0,5434.0,0.0,0.0,100119.0,0.0,0.0,42743.0,63.0,1138162.0,340559.0,0.0,4407842.0,1317281.0,97693.0,396496.0,110405.0,422734.0,0.0,31256.0,239168.0,19529.0,0.0,1522677.0,1483327.0,0.0,5139.0,0.0,0.0,34211.0,0.0,0.0,0.0,1567884.0,725054.0,230793.0,0.0,489287.0,134229.0,-11479.0,0.0,0.0,0.0
3Q2014,2014,9,Good,12.768600463867188,11.014900207519531,11.771900177001953,11.748800277709961,88299346.66666667,9.73147996266683,4511948.0,2810923.0,626461.0,0.0,1448884.0,674462.0,0.0,54425.0,6691.0,0.0,145896.0,0.0,0.0,7101.0,0.0,0.0,95289.0,0.0,0.0,43506.0,63.0,1204275.0,350791.0,0.0,4511948.0,1458548.0,117911.0,459360.0,81591.0,484460.0,0.0,47105.0,247693.0,20428.0,0.0,1385038.0,1346828.0,0.0,4421.0,0.0,0.0,33789.0,0.0,0.0,0.0,1668362.0,730700.0,238112.0,0.0,489287.0,199351.0,10912.0,0.0,0.0,0.0
4Q2014,2014,12,Good,12.805000305175781,10.808300018310547,11.543800354003906,12.639699935913086,60373393.666666664,10.341464360555014,5321540.0,3499343.0,834340.0,0.0,1981179.0,612300.0,0.0,68127.0,3397.0,0.0,149985.0,0.0,0.0,7498.0,0.0,0.0,95670.0,0.0,0.0,46817.0,63.0,1304065.0,368084.0,0.0,5321540.0,2037362.0,142015.0,561480.0,320582.0,559537.0,0.0,63113.0,366637.0,23998.0,0.0,1428910.0,1395469.0,0.0,7182.0,0.0,0.0,26259.0,0.0,0.0,0.0,1855268.0,750853.0,245860.0,0.0,839257.0,0.0,19298.0,0.0,0.0,0.0
